16.255,-6.895,123.9420422822711
16.378,-6.98,123.93395397611522
16.501,-7.065,123.8918906292007
16.624,-7.151,123.80350786872407
16.748,-7.235,123.73099433013161
16.872,-7.32,123.63955503092285
16.995,-7.405,123.51183257261592
17.119,-7.491,123.38265105045865
17.244,-7.576,123.25024620481828
17.368,-7.661,123.10735910522068
17.493,-7.746,122.96548133767476
17.618,-7.831,122.82546917321068
17.744,-7.915,122.69677262915859
17.87,-7.999,122.56692173223088
17.996,-8.084,122.41887090797198
18.122,-8.168,122.26990411635752
18.249,-8.251,122.14571700313752
18.376,-8.334,121.9944969387135
18.503,-8.418,121.80708462863186
18.631,-8.501,121.6386296250297
18.758,-8.583,121.47077560479498
18.885,-8.666,121.29391398885062
19.01,-8.747,121.1070286444591
19.136,-8.828,120.91475124942092
19.262,-8.908,120.7180995807305
19.388,-8.988,120.50571625645406
19.513,-9.068,120.2685433663917
19.638,-9.147,120.04689350881098
19.763,-9.224,119.83457069070644
19.888,-9.301,119.60721812941935
20.013,-9.377,119.36256599158824
20.139,-9.453,119.11350095452465
20.265,-9.529,118.84277333549382
20.392,-9.605,118.58757212804576
20.518,-9.679,118.3204196205508
20.644,-9.752,118.04778212515606
20.77,-9.824,117.79621844345905
20.896,-9.895,117.53203050523148
21.021,-9.967,117.22864144245183
21.145,-10.037,116.95380258751985
21.27,-10.104,116.70321977398184
21.393,-10.17,116.40126619707394
21.514,-10.233,116.08355831896455
21.634,-10.294,115.76787064733074
21.754,-10.356,115.40840103222406
21.874,-10.417,115.04911620712356
21.994,-10.476,114.70938953216977
22.113,-10.534,114.31979717141917
22.232,-10.592,113.907440536147
22.352,-10.648,113.50523110649594
22.471,-10.705,113.05478853324088
22.591,-10.761,112.56881764825961
22.711,-10.816,112.06219234570294
22.831,-10.871,111.50193205837564
22.952,-10.925,110.88705120110177
23.073,-10.978,110.23212065148446
23.195,-11.031,109.52605061998534
23.316,-11.083,108.78626404871015
23.437,-11.132,108.05034192986156
23.558,-11.179,107.28111473722623
23.679,-11.225,106.47498517520292
23.799,-11.27,105.65067530696466
23.92,-11.313,104.84603254350489
24.04,-11.355,104.027601637788
24.162,-11.395,103.19277747475306
24.283,-11.433,102.34894358516219
24.405,-11.47,101.48975816195724
24.528,-11.505,100.62790238229059
24.651,-11.538,99.78163531429675
24.773,-11.569,98.91642418322174
24.896,-11.599,98.03948354111323
25.017,-11.626,97.13929115675663
25.137,-11.652,96.17828261902721
25.257,-11.675,95.20456153538548
25.376,-11.696,94.22721787241152
25.495,-11.716,93.18210922499313
25.613,-11.735,92.07284370973713
25.729,-11.751,90.91664835120623
25.844,-11.765,89.69452830743431
25.957,-11.777,88.42651190433368
26.07,-11.788,87.13426245381396
26.181,-11.797,85.82866507655638
26.293,-11.806,84.50876116098924
26.403,-11.811,83.21292842618116
26.512,-11.813,81.94067370276336
26.619,-11.814,80.63139721277419
26.724,-11.813,79.30751425625003
26.828,-11.809,78.00978758213705
26.93,-11.803,76.72002111236823
27.03,-11.795,75.41983156461318
27.128,-11.785,74.13211732580274
27.226,-11.774,72.86785057221357
27.324,-11.76,71.60723241140455
27.421,-11.745,70.35456397760221
27.517,-11.728,69.08651865399493
27.611,-11.709,67.82170497406237
27.705,-11.689,66.56385853616513
27.798,-11.666,65.30602137924602
27.891,-11.642,64.03306674157037
27.983,-11.615,62.76267345219262
28.075,-11.587,61.468753340914574
28.167,-11.555,60.18217187415013
28.259,-11.519,58.857269070244186
28.351,-11.481,57.517906936235356
28.442,-11.441,56.16057215796061
28.533,-11.398,54.78588864555161
28.623,-11.354,53.408142207992505
28.712,-11.306,52.026931447077104
28.8,-11.257,50.60053208191412
28.888,-11.206,49.09835090028241
28.975,-11.153,47.59017686264359
29.06,-11.096,46.122616439461254
29.144,-11.037,44.613391026145884
29.228,-10.976,43.06272142017322
29.311,-10.912,41.51990524735227
29.393,-10.845,39.97126412491112
29.474,-10.777,38.39272339205091
29.553,-10.706,36.78722824359889
29.629,-10.633,35.164145559203554
29.704,-10.557,33.534122456120706
29.777,-10.479,31.916834511925543
29.849,-10.398,30.28243399132498
29.918,-10.315,28.627486101659265
29.985,-10.23,26.984472284811115
30.049,-10.142,25.35248823741778
30.111,-10.054,23.698443952487523
30.171,-9.964,22.035711993283357
30.228,-9.872,20.39650959890421
30.282,-9.779,18.790078526502683
30.332,-9.686,17.184401428717102
30.378,-9.592,15.57979978371193
30.422,-9.495,14.01590815851445
30.465,-9.396,12.429203935310607
30.506,-9.296,10.82907261500799
30.544,-9.195,9.25110135222709
30.579,-9.092,7.683407208798496
30.61,-8.99,6.091488486540927
30.64,-8.885,4.501405784332098
30.666,-8.781,2.9393035548157123
30.689,-8.675,1.3592345444741096
30.71,-8.569,359.78649069072503
30.727,-8.463,358.23911781630073
30.742,-8.359,356.6769371829808
30.755,-8.255,355.12413392915926
30.764,-8.151,353.6079407436195
30.77,-8.047,352.09028257482254
30.774,-7.943,350.5526286659043
30.775,-7.839,349.0297820432216
30.773,-7.735,347.5223946576473
30.768,-7.631,345.97043545297834
30.76,-7.528,344.44002828346987
30.748,-7.423,342.9338517696559
30.734,-7.319,341.4062591389233
30.718,-7.215,339.85920235451783
30.699,-7.11,338.2986094407858
30.677,-7.006,336.74082075244337
30.651,-6.902,335.1812947123104
30.624,-6.799,333.6189513824483
30.593,-6.696,332.04623419773446
30.56,-6.594,330.4734733455906
30.523,-6.493,328.9048770464117
30.483,-6.394,327.35146175233444
30.441,-6.295,325.7576000120774
30.395,-6.197,324.16278739062255
30.346,-6.101,322.5664325037044
30.295,-6.004,320.9428079931416
30.24,-5.909,319.310432181773
30.182,-5.815,317.6771403848645
30.12,-5.721,316.04281435605293
30.055,-5.629,314.38669459686724
29.987,-5.538,312.7170630149764
29.916,-5.447,311.044822721167
29.842,-5.356,309.3232352135295
29.764,-5.266,307.59841038182026
29.683,-5.179,305.8868491271128
29.598,-5.094,304.1645935599572
29.511,-5.011,302.41721195109386
29.421,-4.929,300.6462757332042
29.327,-4.85,298.88852926747904
29.229,-4.773,297.13439654059613
29.128,-4.699,295.400708354467
29.023,-4.627,293.6813936923561
28.913,-4.559,291.9235253314985
28.8,-4.493,290.1775240546977
28.683,-4.429,288.4396239761994
28.562,-4.368,286.67643524109883
28.439,-4.312,284.9589089115776
28.313,-4.259,283.27173325635323
28.185,-4.21,281.57867989153783
28.054,-4.165,279.9091864037088
27.921,-4.125,278.2970779926139
27.786,-4.087,276.7126920923281
27.649,-4.052,275.1322499437247
27.51,-4.022,273.5907954923893
27.369,-3.996,272.0887561984275
27.227,-3.973,270.5839293095308
27.083,-3.954,269.06262616743953
26.939,-3.938,267.57850257956164
26.793,-3.927,266.12370237303946
26.647,-3.92,264.6905390186807
26.5,-3.917,263.2778162242067
26.352,-3.919,261.91305656617993
26.204,-3.925,260.60117125925774
26.056,-3.935,259.338206385044
25.909,-3.948,258.1128969122113
25.762,-3.965,256.94663421764415
25.616,-3.986,255.83776881795112
25.47,-4.009,254.7823832522477
25.324,-4.036,253.80974441709233
25.179,-4.066,252.88260840505785
25.034,-4.098,251.98588054713963
24.89,-4.134,251.13326565084222
24.745,-4.173,250.31161262644594
24.601,-4.214,249.50183622965355
24.457,-4.258,248.72745543178115
24.314,-4.305,247.99008012553267
24.17,-4.354,247.27096602417464
24.026,-4.405,246.58525018625681
23.881,-4.459,245.92104496087777
23.736,-4.514,245.3050707464738
23.591,-4.573,244.75903523513145
23.448,-4.634,244.2606216753804
23.305,-4.697,243.79718814685683
23.161,-4.762,243.36898368224604
23.018,-4.829,242.99154423936946
22.876,-4.897,242.6809556373651
22.733,-4.968,242.41891244598563
22.59,-5.039,242.17253398290475
22.448,-5.112,242.001367571802
22.305,-5.187,241.88153528107006
22.162,-5.261,241.75236398102624
22.018,-5.334,241.61139102637782
21.875,-5.408,241.47582317031117
21.732,-5.483,241.34233881854834
21.588,-5.558,241.2153574183987
21.444,-5.634,241.12624736586358
21.3,-5.71,241.08434861249728
21.156,-5.787,241.06937268337285
21.012,-5.864,241.03401461782596
20.868,-5.942,241.02430202823288
20.724,-6.021,241.0534935898062
20.58,-6.099,241.09736269066175
20.437,-6.176,241.15062049850363
20.294,-6.254,241.20435828768152
20.151,-6.332,241.25994351974535
20.008,-6.41,241.3248377478334
19.865,-6.487,241.39956721873736
19.722,-6.564,241.50706726080287
19.579,-6.642,241.6346359551151
19.436,-6.719,241.75305509087545
19.294,-6.797,241.8755642661722
19.151,-6.874,242.00279376133832
19.007,-6.951,242.1384507875619
18.864,-7.028,242.2727615245476
18.721,-7.105,242.4170766226449
18.577,-7.182,242.55125447088747
18.434,-7.257,242.67329537240605
18.29,-7.333,242.81322802130927
18.146,-7.409,242.9708579283716
18.003,-7.484,243.11671527098437
17.859,-7.559,243.27590783905563
17.715,-7.635,243.4822160172991
17.571,-7.711,243.68230520774034
17.426,-7.785,243.8547867859744
17.281,-7.858,244.01671764731321
17.136,-7.931,244.18505878216996
16.991,-8.003,244.35312887786858
16.845,-8.075,244.51349744274955
16.699,-8.147,244.66163492915024
16.553,-8.218,244.83558513893178
16.407,-8.289,245.0002275160316
16.261,-8.36,245.15441283109914
16.114,-8.43,245.32221010096225
15.967,-8.5,245.48513629741305
15.82,-8.568,245.6430881857506
15.673,-8.637,245.7886345951074
15.526,-8.704,245.91867097416926
15.379,-8.771,246.03797372053535
15.231,-8.837,246.1468303161818
15.084,-8.902,246.25629781411564
14.936,-8.968,246.3956203055128
14.79,-9.034,246.5302659637159
14.643,-9.1,246.66208012218985
14.497,-9.167,246.81500187662445
14.35,-9.232,246.95222532426908
14.203,-9.296,247.0703354729654
14.055,-9.36,247.19692091337848
13.909,-9.424,247.33042900997506
13.762,-9.488,247.4376589665625
13.615,-9.55,247.5306034504529
13.468,-9.613,247.63985496155928
13.322,-9.677,247.7868486481342
13.175,-9.742,247.9291434964678
13.03,-9.808,248.06394219068062
12.884,-9.872,248.204277732856
12.738,-9.937,248.35606428416187
12.592,-10.0,248.49743227036353
12.446,-10.063,248.62353035512564
12.3,-10.125,248.73739668490694
12.154,-10.188,248.85212654477985
12.009,-10.249,248.96727859423967
11.864,-10.309,249.0798779955779
11.719,-10.368,249.20799776918744
11.574,-10.427,249.34134511569658
11.43,-10.486,249.47925721496392
11.286,-10.544,249.62435194183365
11.141,-10.603,249.78766575386035
10.997,-10.66,249.93902532508054
10.851,-10.717,250.06186564273762
10.705,-10.773,250.19582105354527
10.56,-10.83,250.34214499329707
10.414,-10.886,250.4792082908257
10.268,-10.941,250.59564557819678
10.123,-10.996,250.73672272828975
9.976,-11.05,250.89227271749843
9.83,-11.105,251.04535349055092
9.683,-11.16,251.22263461593434
9.536,-11.215,251.4095215281732
9.387,-11.269,251.61934952045138
9.239,-11.323,251.80774176229465
9.089,-11.375,251.98229428067998
8.939,-11.428,252.16685674331936
8.788,-11.479,252.36417032175615
8.636,-11.53,252.52281221817952
8.484,-11.581,252.70106188298757
8.331,-11.631,252.92716637428364
8.178,-11.681,253.15954281150178
8.024,-11.731,253.40471700833746
7.87,-11.781,253.65978224653483
7.715,-11.83,253.9320696848923
7.56,-11.879,254.2225008712916
7.405,-11.927,254.5353863909214
7.251,-11.975,254.86556698874284
7.096,-12.023,255.21204579130702
6.941,-12.07,255.5686701619616
6.787,-12.117,255.9500785335378
6.631,-12.162,256.3573105626609
6.476,-12.207,256.7927043232052
6.321,-12.251,257.2570941795536
6.165,-12.294,257.74385572744904
6.01,-12.336,258.23978834762016
5.855,-12.376,258.7316829247218
5.701,-12.414,259.2058673785572
5.546,-12.451,259.6892241249914
5.392,-12.486,260.1629801613211
5.238,-12.52,260.61950012011835
5.084,-12.553,261.0823304523266
4.93,-12.584,261.54167315342124
4.776,-12.614,261.996779675227
4.622,-12.643,262.47455497231743
4.468,-12.672,262.9594796075278
4.314,-12.7,263.44088935053963
4.159,-12.727,263.9076461335089
4.005,-12.754,264.37150215858753
3.851,-12.779,264.82885904666557
3.697,-12.803,265.27855932800156
3.543,-12.825,265.7255112631682
3.39,-12.846,266.17537472210785
3.237,-12.866,266.61795634207823
3.084,-12.885,267.06222695037104
2.931,-12.903,267.52457284365073
2.78,-12.919,268.0127418874818
2.63,-12.932,268.52032958689904
2.48,-12.944,269.0218193751541
2.331,-12.955,269.5216985943119
2.183,-12.965,270.0355415412651
2.034,-12.973,270.55267550133556
1.887,-12.979,271.0551291221009
1.74,-12.984,271.5549802621317
1.594,-12.988,272.07184133027977
1.449,-12.992,272.578853258861
1.304,-12.994,273.09962258681605
1.16,-12.994,273.6331110665437
1.017,-12.992,274.1564952810618
0.874,-12.99,274.70115810005825
0.732,-12.987,275.23205537119424
0.592,-12.981,275.7300355649201
0.452,-12.975,276.2543573781658
0.313,-12.968,276.7836889975722
0.175,-12.959,277.3102287550851
0.038,-12.95,277.8646079181757
-0.099,-12.939,278.40265255973213
-0.236,-12.926,278.92884150916564
-0.372,-12.912,279.4923947944572
-0.508,-12.897,280.0772532428641
-0.642,-12.881,280.68153270672735
-0.776,-12.864,281.328225406033
-0.908,-12.847,282.008500659192
-1.039,-12.828,282.69460143842144
-1.169,-12.809,283.39491028666566
-1.297,-12.788,284.12820385507456
-1.424,-12.765,284.8452876108645
-1.55,-12.742,285.55965177729036
-1.675,-12.72,286.3324032816173
-1.799,-12.695,287.08801786393394
-1.921,-12.668,287.8158074326843
-2.043,-12.641,288.562653590065
-2.163,-12.613,289.319622503559
-2.282,-12.582,290.0394195425587
-2.401,-12.55,290.7597532965061
-2.518,-12.517,291.49756015401937
-2.635,-12.483,292.2452528737643
-2.75,-12.447,293.0197639011785
-2.864,-12.411,293.80825289920307
-2.977,-12.372,294.58404709826283
-3.089,-12.333,295.3505797495921
-3.199,-12.292,296.12667012619795
-3.308,-12.25,296.8948830237658
-3.416,-12.206,297.6508144057451
-3.523,-12.162,298.4357677575065
-3.628,-12.117,299.1983294174185
-3.733,-12.069,299.92881066433006
-3.836,-12.02,300.67999563637903
-3.938,-11.971,301.4366578857989
-4.039,-11.92,302.154710357359
-4.138,-11.868,302.86879903782653
-4.237,-11.815,303.6353436981421
-4.336,-11.762,304.41585776205403
-4.433,-11.707,305.205377355432
-4.529,-11.651,306.0425281076904
-4.625,-11.595,306.91919648408566
-4.719,-11.538,307.8333942540425
-4.811,-11.479,308.7630994642844
-4.902,-11.42,309.70018442581204
-4.992,-11.36,310.63651062459644
-5.079,-11.298,311.5603571638893
-5.165,-11.236,312.48226967738503
-5.25,-11.172,313.41664517762854
-5.334,-11.107,314.327635203069
-5.416,-11.041,315.22552880763436
-5.496,-10.975,316.1432002591744
-5.575,-10.907,317.06039498997905
-5.652,-10.836,317.95943199982537
-5.727,-10.765,318.8501626016175
-5.801,-10.693,319.7408153777559
-5.873,-10.62,320.64186848492574
-5.944,-10.547,321.5380905490586
-6.012,-10.472,322.4113277909586
-6.08,-10.397,323.28369551936436
-6.146,-10.322,324.16622655885664
-6.211,-10.245,325.0306006918512
-6.276,-10.168,325.84793019043974
-6.34,-10.09,326.66825192312797
-6.404,-10.01,327.5113484834617
-6.468,-9.928,328.35276047272805
-6.532,-9.844,329.207263833357
-6.595,-9.758,330.07951990101174
-6.657,-9.669,330.9523753811979
-6.72,-9.578,331.8399739583058
-6.781,-9.484,332.75085532261886
-6.842,-9.388,333.66486800445364
-6.904,-9.29,334.58869669294313
-6.964,-9.19,335.5379628531324
-7.024,-9.087,336.48501035160376
-7.083,-8.982,337.4633056333285
-7.142,-8.876,338.48973132775325
-7.199,-8.767,339.53336821170853
-7.254,-8.657,340.59165434205477
-7.307,-8.546,341.6588369410529
-7.358,-8.434,342.72432638359106
-7.407,-8.32,343.77836546635854
-7.454,-8.205,344.82179142505515
-7.499,-8.088,345.9121741128078
-7.543,-7.97,346.9888509984695
-7.584,-7.852,348.0531529199348
-7.623,-7.733,349.1613748144204
-7.66,-7.613,350.24730562224204
-7.694,-7.492,351.31022695287083
-7.727,-7.37,352.4208817246826
-7.757,-7.248,353.54211131709343
-7.784,-7.127,354.6524614413173
-7.81,-7.006,355.7888752840225
-7.834,-6.887,356.94378634778957
-7.855,-6.769,358.06893659089707
-7.873,-6.651,359.21281242248176
-7.89,-6.534,0.37579218430867767
-7.904,-6.418,1.5115648181371566
-7.915,-6.303,2.6413775687423335
-7.924,-6.188,3.786925701636764
-7.932,-6.074,4.935296001626144
-7.937,-5.961,6.090205878038249
-7.94,-5.848,7.243855179407691
-7.939,-5.734,8.372332695015672
-7.936,-5.62,9.496501325333975
-7.932,-5.507,10.650447149954745
-7.925,-5.395,11.801509101836027
-7.916,-5.284,12.942048665133612
-7.906,-5.174,14.141193531321756
-7.895,-5.065,15.41070841001148
-7.881,-4.957,16.676029278924428
-7.864,-4.851,17.91047782867624
-7.846,-4.747,19.128339742183144
-7.827,-4.645,20.35478197993482
-7.807,-4.544,21.549449654779988
-7.783,-4.444,22.71143397537207
-7.758,-4.345,23.859436066772894
-7.731,-4.247,25.00454362197273
-7.702,-4.151,26.138028614662726
-7.67,-4.055,27.252444968876965
-7.638,-3.961,28.363458107541344
-7.604,-3.868,29.52947942092176
-7.568,-3.777,30.698623910904555
-7.531,-3.686,31.867633851385776
-7.493,-3.597,33.06503527648095
-7.453,-3.509,34.278013774561444
-7.412,-3.422,35.48836356658652
-7.369,-3.338,36.71191335740775
-7.326,-3.254,37.94383240126161
-7.281,-3.173,39.18141206454844
-7.235,-3.093,40.40533648003418
-7.188,-3.015,41.6074025351661
-7.137,-2.939,42.797113134911555
-7.084,-2.864,43.9968188283251
-7.03,-2.79,45.17472128584395
-6.975,-2.718,46.317807223571805
-6.918,-2.648,47.436599782963526
-6.86,-2.58,48.526018171237126
-6.801,-2.513,49.599560768519055
-6.741,-2.447,50.67694968241537
-6.681,-2.383,51.75401322438091
-6.619,-2.32,52.807039759054554
-6.556,-2.257,53.834992612867346
-6.493,-2.195,54.87135892732925
-6.429,-2.134,55.89765603008666
-6.364,-2.074,56.89523891448712
-6.298,-2.016,57.89314805557695
-6.231,-1.958,58.90229883657031
-6.163,-1.902,59.882609152359436
-6.094,-1.848,60.82026128282866
-6.023,-1.794,61.77420092078759
-5.952,-1.741,62.73679690202676
-5.878,-1.691,63.668132360933434
-5.803,-1.642,64.60619852396471
-5.727,-1.594,65.53486670274745
-5.649,-1.548,66.44547701200538
-5.571,-1.502,67.37863733332121
-5.491,-1.458,68.29647358411414
-5.41,-1.415,69.17247506957023
-5.328,-1.373,70.03011564718157
-5.246,-1.333,70.90232305388305
-5.162,-1.294,71.76843305160553
-5.078,-1.257,72.61051483386544
-4.993,-1.221,73.44844314811269
-4.908,-1.185,74.32615813589562
-4.822,-1.152,75.21579606402999
-4.735,-1.12,76.06934110937183
-4.647,-1.09,76.92467804459046
-4.56,-1.059,77.81545973951405
-4.471,-1.03,78.70066312387067
-4.382,-1.003,79.55233085841775
-4.292,-0.978,80.3849390517496
-4.2,-0.953,81.20939023830702
-4.107,-0.928,82.0288219668883
-4.013,-0.905,82.78375667049667
-3.92,-0.884,83.47568721210638
-3.828,-0.865,84.13896631334548
-3.737,-0.847,84.77032484490212
-3.647,-0.831,85.34731428954039
-3.557,-0.817,85.86415083950256
-3.468,-0.803,86.35182074400062
-3.38,-0.791,86.81567392879847
-3.292,-0.781,87.24285821711746
-3.206,-0.773,87.62580872840265
-3.119,-0.767,87.9694044615475
-3.033,-0.761,88.28865468375965
-2.947,-0.756,88.60234327596915
-2.862,-0.751,88.89951931145139
-2.777,-0.747,89.16634141048944
-2.693,-0.744,89.38791603887708
-2.609,-0.742,89.5606103648808
-2.526,-0.74,89.70935944069251
-2.443,-0.738,89.83856732429778
-2.359,-0.737,89.93923206188124
-2.275,-0.737,89.94183468583657
-2.192,-0.738,89.87828300586595
-2.109,-0.74,89.77161639842143
-2.027,-0.741,89.66415317703644
-1.948,-0.743,89.55877923596705
-1.871,-0.744,89.44298839509769
-1.797,-0.745,89.31602337306397
-1.725,-0.746,89.18092259425413
-1.657,-0.747,89.04512421297959
-1.592,-0.748,88.92915836921796
-1.529,-0.748,88.81183401900466
-1.468,-0.748,88.68498974259354
-1.411,-0.748,88.56581460733028
-1.357,-0.748,88.45173526050753
-1.305,-0.748,88.36630987384584
-1.256,-0.747,88.31453778393336
-1.21,-0.746,88.27367264632474
-1.166,-0.744,88.24441935526087
-1.125,-0.743,88.2180332021794
-1.086,-0.742,88.1987478461844
-1.05,-0.742,88.1782453827724
-1.016,-0.741,88.16174390980764
-0.985,-0.74,88.15879580040136
-0.957,-0.739,88.14763916174911
-0.931,-0.738,88.13737494982132
-0.908,-0.737,88.13275160420194
-0.888,-0.736,88.12990279182627
-0.869,-0.735,88.12222043524876
-0.854,-0.736,88.11321938403042
-0.84,-0.736,88.11179433085151
-0.829,-0.738,88.1114064108871
-0.82,-0.739,88.10865553095886
-0.81,-0.74,88.10712340112846
-0.802,-0.741,88.10360646945455
-0.794,-0.742,88.10120725679563
-0.786,-0.743,88.10288992831309
-0.778,-0.744,88.10372992852763
-0.769,-0.745,88.09902523435417
-0.76,-0.745,88.09594967529955
-0.75,-0.745,88.09606449228086
-0.739,-0.745,88.09278065909655
-0.727,-0.744,88.09420824973994
-0.714,-0.744,88.0936102135114
-0.7,-0.743,88.09214461173603
-0.684,-0.743,88.09370338426281
-0.668,-0.742,88.09422631547694
-0.651,-0.742,88.09016918208633
-0.634,-0.741,88.09339286293651
-0.617,-0.741,88.08840327217585
-0.6,-0.741,88.0870689797467
-0.582,-0.741,88.08532939059303
-0.563,-0.74,88.08919746732673
-0.545,-0.74,88.08805146437692
-0.526,-0.74,88.08196347292109
-0.51,-0.741,88.07891048115242
-0.496,-0.74,88.07903453319948
-0.484,-0.741,88.07440038172336
-0.473,-0.741,88.07496991692585
-0.465,-0.74,88.07566963590156
-0.46,-0.739,88.07000575256454
-0.456,-0.738,88.07029332154062
-0.454,-0.737,88.07249445580086
-0.454,-0.736,88.07353925044949
-0.454,-0.735,88.07257899968315
-0.454,-0.734,88.07608305423473
